video_id,question_id,type,question_content,templ_values,question_deleted,anser,question,Quest_hindi,ans_hindi,hinglish_question
00000784,834,"[""Audio-Visual"", ""Existential""]",Is the <Object> in the video always playing?,"[""clarinet""]",0,yes,Is the clarinet in the video always playing?,क्या वीडियो में शहनाई हमेशा बजती रहती है?,हाँ,kya video me clarint hamesha playing hai ?
00004814,842,"[""Audio-Visual"", ""Existential""]",Is this sound from the instrument in the video?,[],0,yes,Is this sound from the instrument in the video?,क्या यह ध्वनि वीडियो में मौजूद उपकरण की है?,हाँ,kya ye video mein usey se sound hai ?
00006225,844,"[""Audio-Visual"", ""Existential""]",Is the <Object> in the video always playing?,"[""clarinet""]",0,yes,Is the clarinet in the video always playing?,क्या वीडियो में शहनाई हमेशा बजती रहती है?,हाँ,kya video me clarint hamesha playing hai ?
00008344,847,"[""Audio-Visual"", ""Existential""]",Is this sound from the instrument in the video?,[],0,yes,Is this sound from the instrument in the video?,क्या यह ध्वनि वीडियो में मौजूद उपकरण की है?,हाँ,kya ye video mein usey se sound hai ?
00007574,850,"[""Audio-Visual"", ""Existential""]",Is the <Object> in the video always playing?,"[""piano""]",0,yes,Is the piano in the video always playing?,क्या वीडियो में पियानो हमेशा बजता रहता है?,हाँ,kya piano me hamesha video playing hai?
00008662,852,"[""Audio-Visual"", ""Existential""]",Is the <Object> in the video always playing?,"[""flute""]",0,yes,Is the flute in the video always playing?,क्या वीडियो में बांसुरी हमेशा बजती रहती है?,हाँ,kya video me fill hamesha playing hai?
00001154,863,"[""Audio-Visual"", ""Existential""]",Is the <Object> in the video always playing?,"[""bassoon""]",0,no,Is the bassoon in the video always playing?,क्या वीडियो में अलगोजा हमेशा बजता रहता है?,नहीं,kya video me basson hamesha playing hai ?
00002710,866,"[""Audio-Visual"", ""Existential""]",Is the <Object> in the video always playing?,"[""piano""]",0,yes,Is the piano in the video always playing?,क्या वीडियो में पियानो हमेशा बजता रहता है?,हाँ,kya piano me hamesha video playing hai?
00007160,883,"[""Audio-Visual"", ""Existential""]",Is the <Object> in the video always playing?,"[""piano""]",0,yes,Is the piano in the video always playing?,क्या वीडियो में पियानो हमेशा बजता रहता है?,हाँ,kya piano me hamesha video playing hai?
00008276,886,"[""Audio-Visual"", ""Existential""]",Is there a voiceover?,[],0,no,Is there a voiceover?,क्या कोई वॉयसओवर है?,नहीं,kya koi voiceover hai?
00003357,888,"[""Audio-Visual"", ""Existential""]",Is the <Object> in the video always playing?,"[""clarinet""]",0,no,Is the clarinet in the video always playing?,क्या वीडियो में शहनाई हमेशा बजती रहती है?,नहीं,kya video me clarint hamesha playing hai ?
00006830,890,"[""Audio-Visual"", ""Existential""]",Is the <Object> in the video always playing?,"[""flute""]",0,no,Is the flute in the video always playing?,क्या वीडियो में बांसुरी हमेशा बजती रहती है?,नहीं,kya video me fill hamesha playing hai?
00000465,893,"[""Audio-Visual"", ""Existential""]",Is the <Object> in the video always playing?,"[""violin""]",0,yes,Is the violin in the video always playing?,क्या वीडियो में वायलिन हमेशा बजता रहता है?,हाँ,kya Golinn me video me hamesha playing hai?
00001512,894,"[""Audio-Visual"", ""Existential""]",Is this sound from the instrument in the video?,[],0,yes,Is this sound from the instrument in the video?,क्या यह ध्वनि वीडियो में मौजूद उपकरण की है?,हाँ,kya ye video mein usey se sound hai ?
00008756,897,"[""Audio-Visual"", ""Existential""]",Is this sound from the instrument in the video?,[],0,yes,Is this sound from the instrument in the video?,क्या यह ध्वनि वीडियो में मौजूद उपकरण की है?,हाँ,kya ye video mein usey se sound hai ?
00000540,899,"[""Audio-Visual"", ""Existential""]",Is the <Object> in the video always playing?,"[""piano""]",0,yes,Is the piano in the video always playing?,क्या वीडियो में पियानो हमेशा बजता रहता है?,हाँ,kya piano me hamesha video playing hai?
00008134,900,"[""Audio-Visual"", ""Existential""]",Is this sound from the instrument in the video?,[],0,yes,Is this sound from the instrument in the video?,क्या यह ध्वनि वीडियो में मौजूद उपकरण की है?,हाँ,kya ye video mein usey se sound hai ?
00000192,905,"[""Audio-Visual"", ""Existential""]",Is there a voiceover?,[],0,yes,Is there a voiceover?,क्या कोई वॉयसओवर है?,हाँ,kya koi voiceover hai?
00007614,908,"[""Audio-Visual"", ""Existential""]",Is the <Object> in the video always playing?,"[""cello""]",0,yes,Is the cello in the video always playing?,क्या वीडियो में सेलो हमेशा बजता रहता है?,हाँ,kya video me cello hamesha playing hai ?
00003146,913,"[""Audio-Visual"", ""Existential""]",Is the <Object> in the video always playing?,"[""cello""]",0,yes,Is the cello in the video always playing?,क्या वीडियो में सेलो हमेशा बजता रहता है?,हाँ,kya video me cello hamesha playing hai ?
00002745,916,"[""Audio-Visual"", ""Existential""]",Is the <Object> in the video always playing?,"[""piano""]",0,yes,Is the piano in the video always playing?,क्या वीडियो में पियानो हमेशा बजता रहता है?,हाँ,kya piano me hamesha video playing hai?
00003230,920,"[""Audio-Visual"", ""Existential""]",Is this sound from the instrument in the video?,[],0,yes,Is this sound from the instrument in the video?,क्या यह ध्वनि वीडियो में मौजूद उपकरण की है?,हाँ,kya ye video mein usey se sound hai ?
00007780,922,"[""Audio-Visual"", ""Existential""]",Is the <Object> in the video always playing?,"[""suona""]",0,yes,Is the suona in the video always playing?,क्या वीडियो में सुओना हमेशा बजता रहता है?,हाँ,kya video me sanna hamesha playing hai ?
00008326,924,"[""Audio-Visual"", ""Existential""]",Is the <Object> in the video always playing?,"[""acoustic_guitar""]",0,yes,Is the acoustic_guitar in the video always playing?,क्या वीडियो में ध्वनिक_गिटार हमेशा बजता रहता है?,हाँ,kya video me acustic_ guitar hamesha playing hai ?
00006761,929,"[""Audio-Visual"", ""Existential""]",Is the <Object> in the video always playing?,"[""tuba""]",0,yes,Is the tuba in the video always playing?,क्या वीडियो में टुबा हमेशा बजता रहता है?,हाँ,kya tea video me hamesha playing hai?
00000746,934,"[""Audio-Visual"", ""Existential""]",Is this sound from the instrument in the video?,[],0,yes,Is this sound from the instrument in the video?,क्या यह ध्वनि वीडियो में मौजूद उपकरण की है?,हाँ,kya ye video mein usey se sound hai ?
